"Name","ID","DisplayName","Group","Enabled","Profile","Platform","Direction","Action","EdgeTraversalPolicy","LSM","PrimaryStatus","Status","EnforcementStatus","PolicyStoreSourceType","Caption","Description","ElementName","InstanceID","CommonName","PolicyKeywords","PolicyDecisionStrategy","PolicyRoles","ConditionListType","CreationClassName","ExecutionStrategy","Mandatory","PolicyRuleName","Priority","RuleUsage","SequencedActions","SystemCreationClassName","SystemName","DisplayGroup","LocalOnlyMapping","LooseSourceMapping","Owner","Platforms","PolicyStoreSource","Profiles","RuleGroup","StatusCode","PSComputerName"
"{604E2280-0616-4177-89D7-50044FBEEEA3}","{604E2280-0616-4177-89D7-50044FBEEEA3}","Microsoft Content","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Microsoft Content","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","{604E2280-0616-4177-89D7-50044FBEEEA3}",,,"2",,"3","MSFT|FW|FirewallRule|{604E2280-0616-4177-89D7-50044FBEEEA3}","2",,"",,,"3","","","Microsoft Content","False","False","S-1-5-21-202194659-3240811439-4249754198-1001","System.String[]","PersistentStore","7","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","65536",
"{4CF5AE5E-153A-47BD-8634-8DCAC7BCB1C3}","{4CF5AE5E-153A-47BD-8634-8DCAC7BCB1C3}","Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","{4CF5AE5E-153A-47BD-8634-8DCAC7BCB1C3}",,,"2",,"3","MSFT|FW|FirewallRule|{4CF5AE5E-153A-47BD-8634-8DCAC7BCB1C3}","2",,"",,,"3","","","Work or school account","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","65536",
"{BF872AAB-2348-438A-9046-FA3007DD3D17}","{BF872AAB-2348-438A-9046-FA3007DD3D17}","Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","{BF872AAB-2348-438A-9046-FA3007DD3D17}",,,"2",,"3","MSFT|FW|FirewallRule|{BF872AAB-2348-438A-9046-FA3007DD3D17}","2",,"",,,"3","","","Work or school account","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","3","@{Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","65536",
"{328628E4-9B2F-45D2-AA6F-1EA3B11BDD64}","{328628E4-9B2F-45D2-AA6F-1EA3B11BDD64}","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","{328628E4-9B2F-45D2-AA6F-1EA3B11BDD64}",,,"2",,"3","MSFT|FW|FirewallRule|{328628E4-9B2F-45D2-AA6F-1EA3B11BDD64}","2",,"",,,"3","","","Your account","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","65536",
"{43CD6635-044C-43C1-9D70-1540DEE27A50}","{43CD6635-044C-43C1-9D70-1540DEE27A50}","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","{43CD6635-044C-43C1-9D70-1540DEE27A50}",,,"2",,"3","MSFT|FW|FirewallRule|{43CD6635-044C-43C1-9D70-1540DEE27A50}","2",,"",,,"3","","","Your account","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","3","@{Microsoft.Windows.CloudExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","65536",
"{A801EBB6-0A4A-4157-B181-ED3EFC1AE34A}","{A801EBB6-0A4A-4157-B181-ED3EFC1AE34A}","Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","{A801EBB6-0A4A-4157-B181-ED3EFC1AE34A}",,,"2",,"3","MSFT|FW|FirewallRule|{A801EBB6-0A4A-4157-B181-ED3EFC1AE34A}","2",,"",,,"3","","","Windows Shell Experience","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","65536",
"{9D7808AD-5B53-4153-B068-80B4CAAFC2A0}","{9D7808AD-5B53-4153-B068-80B4CAAFC2A0}","Microsoft Content","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Microsoft Content","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","{9D7808AD-5B53-4153-B068-80B4CAAFC2A0}",,,"2",,"3","MSFT|FW|FirewallRule|{9D7808AD-5B53-4153-B068-80B4CAAFC2A0}","2",,"",,,"3","","","Microsoft Content","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.ContentDeliveryManager_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","65536",
"{D7AF33F0-E46A-4456-8320-11A270C3D505}","{D7AF33F0-E46A-4456-8320-11A270C3D505}","Cortana","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Search the web and Windows","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","{D7AF33F0-E46A-4456-8320-11A270C3D505}",,,"2",,"3","MSFT|FW|FirewallRule|{D7AF33F0-E46A-4456-8320-11A270C3D505}","2",,"",,,"3","","","Cortana","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","65536",
"{BC3CAF95-F38E-4C6C-A9AD-0CBB737FA56E}","{BC3CAF95-F38E-4C6C-A9AD-0CBB737FA56E}","Cortana","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Search the web and Windows","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","{BC3CAF95-F38E-4C6C-A9AD-0CBB737FA56E}",,,"2",,"3","MSFT|FW|FirewallRule|{BC3CAF95-F38E-4C6C-A9AD-0CBB737FA56E}","2",,"",,,"3","","","Cortana","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","3","@{Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}","65536",
"{D5B9EBEC-761E-4A05-8C06-FB94207496BF}","{D5B9EBEC-761E-4A05-8C06-FB94207496BF}","Xbox Game UI","@{Microsoft.XboxGameCallableUI_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Xbox Game UI","@{Microsoft.XboxGameCallableUI_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}","{D5B9EBEC-761E-4A05-8C06-FB94207496BF}",,,"2",,"3","MSFT|FW|FirewallRule|{D5B9EBEC-761E-4A05-8C06-FB94207496BF}","2",,"",,,"3","","","Xbox Game UI","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.XboxGameCallableUI_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}","65536",
"{983A8736-7708-40A8-A8AA-0781A4604690}","{983A8736-7708-40A8-A8AA-0781A4604690}","Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.2867_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.2867_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","{983A8736-7708-40A8-A8AA-0781A4604690}",,,"2",,"3","MSFT|FW|FirewallRule|{983A8736-7708-40A8-A8AA-0781A4604690}","2",,"",,,"3","","","Windows Security","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.SecHealthUI_10.0.17763.2867_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","65536",
"{59FEC371-29B3-4409-B9A8-8B5D9EB2D512}","{59FEC371-29B3-4409-B9A8-8B5D9EB2D512}","Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.2867_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","True","Domain, Private","System.String[]","Inbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Security","@{Microsoft.Windows.SecHealthUI_10.0.17763.2867_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","{59FEC371-29B3-4409-B9A8-8B5D9EB2D512}",,,"2",,"3","MSFT|FW|FirewallRule|{59FEC371-29B3-4409-B9A8-8B5D9EB2D512}","2",,"",,,"3","","","Windows Security","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","3","@{Microsoft.Windows.SecHealthUI_10.0.17763.2867_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}","65536",
"{704BE820-E838-4FD8-AF56-1DC80D1D38B8}","{704BE820-E838-4FD8-AF56-1DC80D1D38B8}","Windows Shell Experience","@{Microsoft.Windows.PeopleExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Shell Experience","@{Microsoft.Windows.PeopleExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}","{704BE820-E838-4FD8-AF56-1DC80D1D38B8}",,,"2",,"3","MSFT|FW|FirewallRule|{704BE820-E838-4FD8-AF56-1DC80D1D38B8}","2",,"",,,"3","","","Windows Shell Experience","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.PeopleExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}","65536",
"{85E319AA-CD72-42F0-A4C7-12959171AB56}","{85E319AA-CD72-42F0-A4C7-12959171AB56}","Microsoft family features","@{Microsoft.Windows.ParentalControls_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Microsoft family features","@{Microsoft.Windows.ParentalControls_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName}","{85E319AA-CD72-42F0-A4C7-12959171AB56}",,,"2",,"3","MSFT|FW|FirewallRule|{85E319AA-CD72-42F0-A4C7-12959171AB56}","2",,"",,,"3","","","Microsoft family features","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.ParentalControls_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName}","65536",
"{90779BF1-7FCC-4A6D-B07D-C07FE3119C3B}","{90779BF1-7FCC-4A6D-B07D-C07FE3119C3B}","Narrator QuickStart","@{Microsoft.Windows.NarratorQuickStart_10.0.17763.1_neutral_neutral_8wekyb3d8bbwe?ms-resource://Microsoft.Windows.NarratorQuickStart/Resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Narrator QuickStart","@{Microsoft.Windows.NarratorQuickStart_10.0.17763.1_neutral_neutral_8wekyb3d8bbwe?ms-resource://Microsoft.Windows.NarratorQuickStart/Resources/AppDisplayName}","{90779BF1-7FCC-4A6D-B07D-C07FE3119C3B}",,,"2",,"3","MSFT|FW|FirewallRule|{90779BF1-7FCC-4A6D-B07D-C07FE3119C3B}","2",,"",,,"3","","","Narrator QuickStart","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.NarratorQuickStart_10.0.17763.1_neutral_neutral_8wekyb3d8bbwe?ms-resource://Microsoft.Windows.NarratorQuickStart/Resources/AppDisplayName}","65536",
"{053C300E-0365-4663-A719-1D96ACBDB072}","{053C300E-0365-4663-A719-1D96ACBDB072}","Windows Defender SmartScreen","@{Microsoft.Windows.Apprep.ChxApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Defender SmartScreen","@{Microsoft.Windows.Apprep.ChxApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}","{053C300E-0365-4663-A719-1D96ACBDB072}",,,"2",,"3","MSFT|FW|FirewallRule|{053C300E-0365-4663-A719-1D96ACBDB072}","2",,"",,,"3","","","Windows Defender SmartScreen","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Windows.Apprep.ChxApp_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}","65536",
"{C809C6B0-D7BD-46D3-8CDE-6B67DC64B4FE}","{C809C6B0-D7BD-46D3-8CDE-6B67DC64B4FE}","Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","{C809C6B0-D7BD-46D3-8CDE-6B67DC64B4FE}",,,"2",,"3","MSFT|FW|FirewallRule|{C809C6B0-D7BD-46D3-8CDE-6B67DC64B4FE}","2",,"",,,"3","","","Desktop App Web Viewer","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","65536",
"{9B43A7EC-1CDC-461F-8CF6-70BBED8B3A22}","{9B43A7EC-1CDC-461F-8CF6-70BBED8B3A22}","Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","True","Domain, Private, Public","System.String[]","Inbound","Allow","Allow","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","{9B43A7EC-1CDC-461F-8CF6-70BBED8B3A22}",,,"2",,"3","MSFT|FW|FirewallRule|{9B43A7EC-1CDC-461F-8CF6-70BBED8B3A22}","2",,"",,,"3","","","Desktop App Web Viewer","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.Win32WebViewHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","65536",
"{B458377E-BBC5-46C0-9F5B-B32628D7B138}","{B458377E-BBC5-46C0-9F5B-B32628D7B138}","Windows Default Lock Screen","@{Microsoft.LockApp_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}","True","Domain, Private, Public","System.String[]","Outbound","Allow","Block","False","OK","The rule was parsed successfully from the store. (65536)","NotApplicable","Local",,"Windows Default Lock Screen","@{Microsoft.LockApp_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}","{B458377E-BBC5-46C0-9F5B-B32628D7B138}",,,"2",,"3","MSFT|FW|FirewallRule|{B458377E-BBC5-46C0-9F5B-B32628D7B138}","2",,"",,,"3","","","Windows Default Lock Screen","False","False","S-1-5-21-202194659-3240811439-4249754198-1002","System.String[]","PersistentStore","7","@{Microsoft.LockApp_10.0.17763.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}","65536",
